1.1	1.1	1	1	1	0.9	1.1	0.9	0.9	0.9	1.1	0.9	0.7	0.9	0.8	0.8	0.7	0.6	0.7	0.8	0.5	0.6	0.7	0.6	0.5	0.6	0.5	0.5	0.5	0.5	0.4	0.4	0.4	0.3	0.3	0.3	0.4	0.3	0.4	0.3	0.3	0.2	0.3	0.3	0.2	0.2	0.3	0.2	0.3	0.2	0.2	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
1.8	1.4	1.7	1.4	1.6	1.4	1.5	1.2	1.3	1.2	1.3	1.1	1.2	1.1	1	1.1	1	0.9	0.9	0.9	0.8	0.7	0.8	0.8	0.6	0.8	0.8	0.7	0.7	0.6	0.6	0.5	0.6	0.5	0.4	0.5	0.5	0.5	0.4	0.4	0.5	0.5	0.4	0.3	0.3	0.4	0.4	0.3	0.3	0.3	0.2	0.3	0.4	0.3	0.2	0.3	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2.6	2.3	2.2	2.3	2.5	2.2	2	1.4	1.7	1.7	1.6	1.8	1.4	1.5	1.3	1.5	1.4	1.3	1.4	1.5	1	1.1	1	1.1	1	1.2	0.8	1	1.2	1	1	0.7	0.7	0.8	0.8	0.8	0.7	0.7	0.6	0.6	0.7	0.6	0.7	0.6	0.5	0.5	0.5	0.4	0.5	0.4	0.5	0.4	0.5	0.4	0.3	0.4	0.3	0.3	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4
4.3	3.8	3.3	3.5	3.1	3.2	2.6	2.8	3	2.7	2.5	3.1	2.5	2.7	2.3	2.7	1.9	2.2	2.2	2.1	1.8	1.9	1.6	1.8	1.5	1.4	1.7	1.7	1.4	1.6	1.4	1.4	1.3	1.3	1.1	1.2	1.1	1.1	1	1	1	0.9	0.8	0.8	1	0.9	0.9	0.9	0.9	0.7	0.7	0.8	0.7	0.7	0.7	0.6	0.8	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
4.9	5	5.5	4.4	4.8	4.7	3.9	4.7	4.3	3.9	4.4	4.1	4.2	3.8	4.5	3.8	3.6	3	3.5	3.5	3.1	3.4	3	2.8	3.3	2.6	2.5	2.7	2.6	2.4	2.4	1.9	2.2	1.9	2.1	2	1.8	1.8	1.7	1.9	1.7	1.5	1.5	1.5	1.5	1.4	1.4	1.4	1.2	1.3	1.2	1.3	1.3	1.1	1.2	1.1	1.1	1.1	1	1	1	1	1	1	1	1	1	1	1	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.6	0.6	0.6	0.6	0.6	0.6
9.3	8.4	8.9	8.7	8.4	7.4	7	7	7.1	6.3	6.6	6.8	7.4	5.9	6.4	6.4	6.6	6.7	5.9	5.9	5	6.5	5.5	5.1	5	4.9	4.7	5	4.8	4	4.2	3.7	3.9	3.9	3.7	3.5	3.4	3.2	3.2	2.6	2.8	2.6	2.8	2.7	2.5	2.5	2.4	2.1	2.3	2.2	1.9	2.1	2	2	1.9	1.9	1.8	2	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.5	1.5	1.5	1.5	1.5	1.5	1.4	1.4	1.4	1.4	1.4	1.3	1.3	1.3	1.3	1.2	1.2	1.2	1.1	1.1	1.1	1.1	1.1	1.1	1	1	1	1	0.9	0.9	0.9	0.9	0.8	0.8	0.8	0.8	0.8	0.8	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.6
11.9	12.8	12.5	12.4	12.7	12.7	11.3	11.6	12.6	11.1	10.9	11.5	10.7	11	10.3	9.9	9.2	10.7	9.8	9.2	10.3	9	8.5	8.4	7.8	7.8	7.5	7.7	7.4	6.7	7.4	6.6	6.4	6.7	6.6	6.2	5.5	5.3	5.1	4.8	4.3	4.6	4.2	3.9	4.5	3.8	4	3.7	3.6	3.3	3.3	2.9	3.3	3	3.2	3.1	3	3	2.7	2.7	2.6	2.6	2.6	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2	2	2	2	2	2	2	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.8	1.8	1.8	1.8	1.8	1.7	1.7	1.7	1.6	1.6	1.6	1.6	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.3	1.3	1.3	1.3	1.3	1.3
22.1	22.9	21.6	21.1	20.1	17.5	18	17.3	17.4	18.3	17.3	18.2	18.5	18	16.6	14.8	15.3	17	15.7	16.2	14.9	14.7	13.4	13.5	13	14.2	12.7	12.8	12.1	12.3	10.9	11	10.6	10.2	10.6	9.8	9.4	9.3	9.6	8.2	8.1	7.2	7.6	7.1	6.7	7	6.4	5.8	5.7	5	5.3	5.2	5.1	5.1	4.4	4.5	4.3	4.5	4.4	4.2	4.1	4.1	4.1	4	4	4	3.9	3.9	3.9	3.9	3.8	3.8	3.8	3.8	3.7	3.7	3.7	3.7	3.7	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.3	3.3	3.3	3.3	3.3	3.2	3.2	3.2	3.1	3.1	3.1	3.1	3	3	3	3	3	3	3	3	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.8	2.8	2.8	2.8	2.8	2.8
31.2	28.3	27	26.6	29.7	30.6	31.8	28	31.1	28.4	28.2	28.1	28	28.2	26.5	26.5	26.9	29.2	27.9	26.3	25.1	23	23	22.9	21.3	22.3	20.3	20.1	20.4	19.5	18.6	18	17.8	17.5	17	16.7	16.5	16.3	15.9	15	15.1	12.9	12.9	12.5	12	10.8	10.2	9.7	9.8	9.7	8.8	9	8.7	7.8	7.5	7.1	7	7	6.6	6.3	6.15	6.15	6.15	6	6	6	5.85	5.85	5.85	5.85	5.7	5.7	5.7	5.7	5.55	5.55	5.55	5.55	5.55	5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.25	5.25	5.25	5.25	5.25	5.25	5.25	5.1	5.1	5.1	5.1	5.1	5.1	5.1	4.95	4.95	4.95	4.95	4.95	4.8	4.8	4.8	4.65	4.65	4.65	4.65	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.35	4.35	4.35	4.35	4.35	4.35	4.35	4.35	4.2	4.2	4.2	4.2	4.2	4.2
76.2	70.4	75.45	70.45	68.85	70.1	67.6	70.2	71.25	61.9	61.95	66.15	63.3	63.25	56.25	57.9	55.85	54.55	53.55	52.7	38.9	38.4	36.4	37.2	33.4	37.8	32.4	33	33.2	33.5	31.3	31.7	28	29.7	31.7	30.4	28.9	26.3	24.8	23.2	22.7	22.7	22.8	20.1	19.1	18.9	17.5	20.5	18.7	15.8	15.1	14.7	14.5	14.2	13.5	13.2	11.5	11.6	11.3	10.773	10.5165	10.5165	10.5165	10.26	10.26	10.26	10.0035	10.0035	10.0035	10.0035	9.747	9.747	9.747	9.747	9.4905	9.4905	9.4905	9.4905	9.4905	9.234	9.234	9.234	9.234	9.234	9.234	9.234	8.9775	8.9775	8.9775	8.9775	8.9775	8.9775	8.9775	8.721	8.721	8.721	8.721	8.721	8.721	8.721	8.4645	8.4645	8.4645	8.4645	8.4645	8.208	8.208	8.208	7.9515	7.9515	7.9515	7.9515	7.695	7.695	7.695	7.695	7.695	7.695	7.695	7.695	7.4385	7.4385	7.4385	7.4385	7.4385	7.4385	7.4385	7.4385	7.182	7.182	7.182	7.182	7.182	7.182
92.3	84.92	91.51	84.88	83.05	85.27	81.87	85.39	86.55	75.15	74.95	80.33	76.83	76.74	67.81	70.17	67.47	65.74	64.88	63.43	61.3	72.25	70.9	71.6	61.8	66.2	60.65	58.1	58.85	63.2	47.8	46.1	48.1	50.6	47.1	47.7	47.8	45.8	44.4	44.1	42.2	38	37.5	41.1	33.1	33.4	34.5	32.7	31.6	30	27.1	29	26.3	26.3	25.9	24.4	23.5	22.2	22.3	21.22281	20.717505	20.717505	20.717505	20.2122	20.2122	20.2122	19.706895	19.706895	19.706895	19.706895	19.20159	19.20159	19.20159	19.20159	18.696285	18.696285	18.696285	18.696285	18.696285	18.19098	18.19098	18.19098	18.19098	18.19098	18.19098	18.19098	17.685675	17.685675	17.685675	17.685675	17.685675	17.685675	17.685675	17.18037	17.18037	17.18037	17.18037	17.18037	17.18037	17.18037	16.675065	16.675065	16.675065	16.675065	16.675065	16.16976	16.16976	16.16976	15.664455	15.664455	15.664455	15.664455	15.15915	15.15915	15.15915	15.15915	15.15915	15.15915	15.15915	15.15915	14.653845	14.653845	14.653845	14.653845	14.653845	14.653845	14.653845	14.653845	14.14854	14.14854	14.14854	14.14854	14.14854	14.14854
108.3	99.44	107.57	99.31	97.25	100.44	96.14	100.58	101.85	88.4	87.95	94.51	90.36	90.23	79.37	82.44	79.09	76.93	76.21	74.16	94.9	86.77	85.4	86.44	73.65	79.59	72.87	69.68	70.82	76.29	78.6	71	72.9	69.2	71	68	71.9	73	71.1	68.7	67.5	64	63.9	65.6	62.1	59.6	55.3	55.6	52.5	48.5	50.2	48.4	46.4	47.2	46.6	43.4	43.7	45.4	43.2	41.1722514	40.1919597	40.1919597	40.1919597	39.211668	39.211668	39.211668	38.2313763	38.2313763	38.2313763	38.2313763	37.2510846	37.2510846	37.2510846	37.2510846	36.2707929	36.2707929	36.2707929	36.2707929	36.2707929	35.2905012	35.2905012	35.2905012	35.2905012	35.2905012	35.2905012	35.2905012	34.3102095	34.3102095	34.3102095	34.3102095	34.3102095	34.3102095	34.3102095	33.3299178	33.3299178	33.3299178	33.3299178	33.3299178	33.3299178	33.3299178	32.3496261	32.3496261	32.3496261	32.3496261	32.3496261	31.3693344	31.3693344	31.3693344	30.3890427	30.3890427	30.3890427	30.3890427	29.408751	29.408751	29.408751	29.408751	29.408751	29.408751	29.408751	29.408751	28.4284593	28.4284593	28.4284593	28.4284593	28.4284593	28.4284593	28.4284593	28.4284593	27.4481676	27.4481676	27.4481676	27.4481676	27.4481676	27.4481676
124.4	113.96	123.63	113.74	111.45	115.61	110.41	115.77	117.15	101.65	100.95	108.69	103.89	103.72	90.93	94.71	90.71	88.12	87.54	84.89	159.1	101.29	99.9	101.28	85.5	92.98	85.09	81.26	82.79	89.38	129.4	125.2	127	129.4	118.1	133.8	128.3	121.3	128.3	133.8	132.1	125.3	121.8	125.2	114.5	118.8	116.3	115.4	112.7	112.7	112.5	109.4	108.3	109.1	108.8	108.2	100	103.4	102.7	97.98995833	95.65686409	95.65686409	95.65686409	93.32376984	93.32376984	93.32376984	90.99067559	90.99067559	90.99067559	90.99067559	88.65758135	88.65758135	88.65758135	88.65758135	86.3244871	86.3244871	86.3244871	86.3244871	86.3244871	83.99139286	83.99139286	83.99139286	83.99139286	83.99139286	83.99139286	83.99139286	81.65829861	81.65829861	81.65829861	81.65829861	81.65829861	81.65829861	81.65829861	79.32520436	79.32520436	79.32520436	79.32520436	79.32520436	79.32520436	79.32520436	76.99211012	76.99211012	76.99211012	76.99211012	76.99211012	74.65901587	74.65901587	74.65901587	72.32592163	72.32592163	72.32592163	72.32592163	69.99282738	69.99282738	69.99282738	69.99282738	69.99282738	69.99282738	69.99282738	69.99282738	67.65973313	67.65973313	67.65973313	67.65973313	67.65973313	67.65973313	67.65973313	67.65973313	65.32663889	65.32663889	65.32663889	65.32663889	65.32663889	65.32663889
